record_id,major,degree,school,school_year,female_new_enrollment,female_total_graduated
1313,Chemical Engineering,Bachelor's,487,2011-2012,27,15
1315,Civil Engineering,Bachelor's,487,2009-2010,19,11
1317,Civil Engineering,Bachelor's,487,2011-2012,16,13
1318,Computer Engineering,Bachelor's,487,2008-2009,8,1
1321,Computer Engineering,Bachelor's,487,2011-2012,8,1
1328,Electrical Engineering,Bachelor's,487,2008-2009,8,8
1329,Electrical Engineering,Bachelor's,487,2009-2010,5,5
1330,Electrical Engineering,Bachelor's,487,2010-2011,5,3
1331,Electrical Engineering,Bachelor's,487,2011-2012,11,4
1332,Materials Science and Engineering,Bachelor's,487,2008-2009,1,3
1333,Materials Science and Engineering,Bachelor's,487,2009-2010,0,6
1336,Mechanical Engineering,Bachelor's,487,2008-2009,9,13
1337,Mechanical Engineering,Bachelor's,487,2009-2010,19,17
1338,Mechanical Engineering,Bachelor's,487,2010-2011,26,18
1306,Biosystems Engineering,Bachelor's,487,2008-2009,8,3
1309,Biosystems Engineering,Bachelor's,487,2011-2012,20,17
4205,Computer Engineering,Bachelor's,489,2012-2013,2,0
4194,Electrical Engineering,Bachelor's,489,2013-2014,3,2
4203,Computer Engineering,Bachelor's,489,2010-2011,2,1
4202,Computer Science,Bachelor's,489,2014-2015,12,2
4193,Electrical Engineering,Bachelor's,489,2014-2015,3,3
4200,Computer Science,Bachelor's,489,2012-2013,5,4
4207,Computer Engineering,Bachelor's,489,2014-2015,1,1
4196,Electrical Engineering,Bachelor's,489,2011-2012,0,3
4201,Computer Science,Bachelor's,489,2013-2014,3,1
4206,Computer Engineering,Bachelor's,489,2013-2014,4,0
4199,Computer Science,Bachelor's,489,2011-2012,7,1
4204,Computer Engineering,Bachelor's,489,2011-2012,4,1
4996,Computer Science,Bachelor's,489,2015-2016,9,4
4998,Electrical Engineering,Bachelor's,489,2015-2016,6,3
4198,Computer Science,Bachelor's,489,2010-2011,2,1
4997,Computer Engineering,Bachelor's,489,2015-2016,2,0
4197,Electrical Engineering,Bachelor's,489,2010-2011,4,5
4195,Electrical Engineering,Bachelor's,489,2012-2013,2,2
4629,Computer Science,Bachelor's,490,2012-2013,4,4
4631,Computer Science,Bachelor's,490,2014-2015,13,8
4630,Computer Science,Bachelor's,490,2013-2014,6,3
4628,Computer Science,Bachelor's,490,2011-2012,4,3
4627,Computer Science,Bachelor's,490,2010-2011,7,4
4632,Computer Science,Bachelor's,490,2015-2016,20,
3540,Computer Science,Bachelor's,490,2004-2005,,
3541,Computer Science,Bachelor's,490,2005-2006,,
3542,Computer Science,Bachelor's,490,2006-2007,,
3543,Computer Science,Bachelor's,490,2007-2008,,
3544,Computer Science,Bachelor's,490,2008-2009,,
3545,Computer Science,Bachelor's,490,2009-2010,,
5356,Computer Science,Bachelor's,493,2016-2017,85,
1706,Computer Science,Bachelor's,493,2010-2011,40,24
1707,Computer Science,Bachelor's,493,2011-2012,56,26
1708,Computer Science,Bachelor's,493,2012-2013,65,40
1709,Computer Science,Bachelor's,493,2013-2014,86,28
1711,Computer Science,Bachelor's,493,2014-2015,102,64
4383,Computer Science,Bachelor's,493,2015-2016,132,
3804,Information Technology,Bachelor's,497,2004-2005,,
3805,Information Technology,Bachelor's,497,2005-2006,,
3806,Information Technology,Bachelor's,497,2006-2007,,
3807,Information Technology,Bachelor's,497,2007-2008,,
3808,Information Technology,Bachelor's,497,2008-2009,,
3809,Information Technology,Bachelor's,497,2009-2010,,
3810,Information Technology,Bachelor's,497,2010-2011,,
3811,Information Technology,Bachelor's,497,2011-2012,,
3812,Information Technology Management,Bachelor's,497,2004-2005,,
3813,Information Technology Management,Bachelor's,497,2005-2006,,
3814,Information Technology Management,Bachelor's,497,2006-2007,,
3815,Information Technology Management,Bachelor's,497,2007-2008,,
3816,Information Technology Management,Bachelor's,497,2008-2009,,
3817,Information Technology Management,Bachelor's,497,2009-2010,,
3818,Information Technology Management,Bachelor's,497,2010-2011,,
3819,Information Technology Management,Bachelor's,497,2011-2012,,
3009,Data Science,Bachelor's,499,2008-2009,,
3010,Data Science,Bachelor's,499,2009-2010,,
3011,Data Science,Bachelor's,499,2010-2011,,
3012,Data Science,Bachelor's,499,2011-2012,,
2995,Computer Information Systems,Bachelor's,499,2008-2009,,
2996,Computer Information Systems,Bachelor's,499,2009-2010,,
2997,Computer Information Systems,Bachelor's,499,2010-2011,,
2998,Computer Information Systems,Bachelor's,499,2011-2012,,
3017,Computer Information Systems,Bachelor's,499,2008-2009,,
3018,Computer Information Systems,Bachelor's,499,2009-2010,,
3019,Computer Information Systems,Bachelor's,499,2010-2011,,
3020,Computer Information Systems,Bachelor's,499,2011-2012,,
2999,Computer Science,Bachelor's,499,2008-2009,,
3000,Computer Science,Bachelor's,499,2009-2010,,
3001,Computer Science,Bachelor's,499,2010-2011,,
3002,Computer Science,Bachelor's,499,2011-2012,,
3003,Computer Science,Bachelor's,499,2010-2011,,
3004,Computer Science,Bachelor's,499,2011-2012,,
3005,Computer Science,Bachelor's,499,2008-2009,,
3006,Computer Science,Bachelor's,499,2009-2010,,
3007,Computer Science,Bachelor's,499,2010-2011,,
3008,Computer Science,Bachelor's,499,2011-2012,,
3013,Network Security,Bachelor's,499,2008-2009,,
3014,Network Security,Bachelor's,499,2009-2010,,
3015,Network Security,Bachelor's,499,2010-2011,,
3016,Network Security,Bachelor's,499,2011-2012,,
3021,Software Engineering,Bachelor's,499,2008-2009,,
3022,Software Engineering,Bachelor's,499,2009-2010,,
3023,Software Engineering,Bachelor's,499,2010-2011,,
3024,Software Engineering,Bachelor's,499,2011-2012,,
3025,Management Information Systems,Bachelor's,499,2008-2009,,
3026,Management Information Systems,Bachelor's,499,2009-2010,,
3027,Management Information Systems,Bachelor's,499,2010-2011,,
3028,Management Information Systems,Bachelor's,499,2011-2012,,
3796,Computer Science,Bachelor's,500,2004-2005,,
3800,Computer Science,Bachelor's,500,2008-2009,,
3801,Computer Science,Bachelor's,500,2009-2010,,
3802,Computer Science,Bachelor's,500,2010-2011,,9
3803,Computer Science,Bachelor's,500,2011-2012,,12
4504,Computer Science,Bachelor's,500,2012-2013,,19
4505,Computer Science,Bachelor's,500,2013-2014,,18
4506,Computer Science,Bachelor's,500,2014-2015,,27
5270,Computer Science,Bachelor's,500,2015-2016,,43
3045,Computer Science,Bachelor's,51,2004-2005,,
3046,Computer Science,Bachelor's,51,2005-2006,,
3047,Computer Science,Bachelor's,51,2006-2007,,
3048,Computer Science,Bachelor's,51,2007-2008,,
3049,Computer Science,Bachelor's,51,2008-2009,,
3050,Computer Science,Bachelor's,51,2009-2010,,
1226,Computer Science,Bachelor's,54,2005-2006,9,8
1227,Computer Science,Bachelor's,54,2006-2007,17,5
1228,Computer Science,Bachelor's,54,2007-2008,14,6
1229,Computer Science,Bachelor's,54,2008-2009,12,2
1230,Computer Science,Bachelor's,54,2009-2010,18,2
2243,Computer Science,Bachelor's,54,2004-2005,,
2249,Computer Science,Bachelor's,54,2010-2011,,
2250,Computer Science,Bachelor's,54,2011-2012,,
2251,Software Engineering,Bachelor's,54,2004-2005,,
2252,Software Engineering,Bachelor's,54,2005-2006,,
2253,Software Engineering,Bachelor's,54,2006-2007,,
2254,Software Engineering,Bachelor's,54,2007-2008,,
2255,Software Engineering,Bachelor's,54,2008-2009,,
2256,Software Engineering,Bachelor's,54,2009-2010,,
2257,Software Engineering,Bachelor's,54,2010-2011,,
2258,Software Engineering,Bachelor's,54,2011-2012,,
5355,Computer Science,Bachelor's,6,2016-2017,24,
5336,Computer Science,Bachelor's,6,2013-2014,21,4
5337,Computer Science,Bachelor's,6,2014-2015,28,6
5354,Computer Science,Bachelor's,6,2015-2016,34,16
5340,Information Science,Bachelor's,6,2013-2014,4,10
5341,Information Science,Bachelor's,6,2014-2015,4,10
5342,Information Science,Bachelor's,6,2015-2016,2,8
5343,Information Science,Bachelor's,6,2016-2017,2,
3226,Computer Science,Bachelor's,60,2004-2005,,
3227,Computer Science,Bachelor's,60,2005-2006,,
3228,Computer Science,Bachelor's,60,2006-2007,,
3229,Computer Science,Bachelor's,60,2007-2008,,
3230,Computer Science,Bachelor's,60,2008-2009,,
3231,Computer Science,Bachelor's,60,2009-2010,,
3232,Computer Science,Bachelor's,60,2010-2011,,
3233,Computer Science,Bachelor's,60,2011-2012,,
3611,Computer Science,Bachelor's,61,2004-2005,,
3612,Computer Science,Bachelor's,61,2005-2006,,
3613,Computer Science,Bachelor's,61,2006-2007,,
3614,Computer Science,Bachelor's,61,2007-2008,,
3615,Computer Science,Bachelor's,61,2008-2009,,
3616,Computer Science,Bachelor's,61,2009-2010,,
4735,Computer and Information Science,Bachelor's,63,2015-2016,,
4404,Computer Science,Bachelor's,64,2014-2015,50,32
4936,Computer Science,Bachelor's,64,2016-2017,79,
4406,Computer Science + X,Bachelor's,64,2012-2013,11,8
4405,Computer Science,Bachelor's,64,2015-2016,78,48
4937,Computer Science + X,Bachelor's,64,2016-2017,14,
4403,Computer Science,Bachelor's,64,2013-2014,36,37
4407,Computer Science + X,Bachelor's,64,2013-2014,12,30
4409,Computer Science + X,Bachelor's,64,2015-2016,21,21
4402,Computer Science,Bachelor's,64,2012-2013,27,21
2535,Computer Science,Bachelor's,64,2011-2012,21,13
4408,Computer Science + X,Bachelor's,64,2014-2015,13,25
2543,Computer Science + X,Bachelor's,64,2011-2012,19,18
2536,Computer Science + X,Bachelor's,64,2004-2005,,
2537,Computer Science + X,Bachelor's,64,2005-2006,,
2538,Computer Science + X,Bachelor's,64,2006-2007,,
2539,Computer Science + X,Bachelor's,64,2007-2008,,
2540,Computer Science + X,Bachelor's,64,2008-2009,,
2541,Computer Science + X,Bachelor's,64,2009-2010,,
2542,Computer Science + X,Bachelor's,64,2010-2011,,
4401,Computer Science + X,Bachelor's,64,2010-2011,,
2528,Computer Science,Bachelor's,64,2004-2005,,
2529,Computer Science,Bachelor's,64,2005-2006,,
2530,Computer Science,Bachelor's,64,2006-2007,,
2531,Computer Science,Bachelor's,64,2007-2008,,
2532,Computer Science,Bachelor's,64,2008-2009,,
2533,Computer Science,Bachelor's,64,2009-2010,,
2534,Computer Science,Bachelor's,64,2010-2011,,
3876,Programming,Associate's,65,2004-2005,,
3877,Programming,Associate's,65,2005-2006,,
3878,Programming,Associate's,65,2006-2007,,
3879,Programming,Associate's,65,2007-2008,,
3880,Programming,Associate's,65,2008-2009,,
3881,Programming,Associate's,65,2009-2010,,
3882,Network Administration,Associate's,65,2004-2005,,
3883,Network Administration,Associate's,65,2005-2006,,
3884,Network Administration,Associate's,65,2006-2007,,
3885,Network Administration,Associate's,65,2007-2008,,
3886,Network Administration,Associate's,65,2008-2009,,
3887,Network Administration,Associate's,65,2009-2010,,
3888,Computer Support Specialist,Associate's,65,2004-2005,,
3889,Computer Support Specialist,Associate's,65,2005-2006,,
3890,Computer Support Specialist,Associate's,65,2006-2007,,
3891,Computer Support Specialist,Associate's,65,2007-2008,,
3892,Computer Support Specialist,Associate's,65,2008-2009,,
3893,Computer Support Specialist,Associate's,65,2009-2010,,
4370,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2003-2004,41,72
4371,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2004-2005,25,59
4372,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2005-2006,34,33
4373,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2006-2007,25,27
4374,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2007-2008,35,10
4375,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2008-2009,43,22
4376,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2009-2010,41,9
4377,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2010-2011,50,24
4378,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2011-2012,62,31
4379,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2012-2013,96,33
4380,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2013-2014,150,43
4381,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2014-2015,142,55
4382,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,68,2015-2016,150,111
5238,Computer Technology,Bachelor's,7,2004-2005,,
5239,Computer Technology,Bachelor's,7,2015-2016,,
5236,Computer Science,Bachelor's,7,2004-2005,,
5237,Computer Science,Bachelor's,7,2015-2016,,
4873,Computer Science,Bachelor's,72,2016-2017,13,
4877,Electrical Engineering,Bachelor's,72,2016-2017,8,
4869,Computer Engineering,Bachelor's,72,2015-2016,7,3
4870,Computer Engineering,Bachelor's,72,2016-2017,9,
4876,Electrical Engineering,Bachelor's,72,2015-2016,3,8
4872,Computer Science,Bachelor's,72,2015-2016,10,1
1430,Computer Science,Bachelor's,72,2003-2004,,7
1431,Computer Science,Bachelor's,72,2004-2005,,6
1432,Computer Science,Bachelor's,72,2005-2006,,2
1433,Computer Science,Bachelor's,72,2006-2007,3,2
1434,Computer Science,Bachelor's,72,2007-2008,2,3
1435,Computer Science,Bachelor's,72,2008-2009,5,1
1436,Computer Science,Bachelor's,72,2009-2010,4,2
1437,Computer Science,Bachelor's,72,2010-2011,4,3
1438,Computer Science,Bachelor's,72,2011-2012,3,2
1439,Computer Science,Bachelor's,72,2012-2013,7,3
1969,Computer Science,Bachelor's,72,2013-2014,6,4
1970,Computer Science,Bachelor's,72,2014-2015,17,5
1420,Computer Engineering,Bachelor's,72,2003-2004,,15
1421,Computer Engineering,Bachelor's,72,2004-2005,,15
1422,Computer Engineering,Bachelor's,72,2005-2006,,16
1423,Computer Engineering,Bachelor's,72,2006-2007,1,1
1424,Computer Engineering,Bachelor's,72,2007-2008,7,3
1425,Computer Engineering,Bachelor's,72,2008-2009,2,1
1426,Computer Engineering,Bachelor's,72,2009-2010,4,2
1427,Computer Engineering,Bachelor's,72,2010-2011,6,1
1428,Computer Engineering,Bachelor's,72,2011-2012,1,1
1429,Computer Engineering,Bachelor's,72,2012-2013,3,0
4867,Computer Engineering,Bachelor's,72,2013-2014,6,1
4868,Computer Engineering,Bachelor's,72,2014-2015,3,2
1440,Electrical Engineering,Bachelor's,72,2003-2004,,12
1441,Electrical Engineering,Bachelor's,72,2004-2005,,7
1442,Electrical Engineering,Bachelor's,72,2005-2006,,6
1443,Electrical Engineering,Bachelor's,72,2006-2007,2,2
1444,Electrical Engineering,Bachelor's,72,2007-2008,1,5
1445,Electrical Engineering,Bachelor's,72,2008-2009,4,9
1446,Electrical Engineering,Bachelor's,72,2009-2010,10,3
1447,Electrical Engineering,Bachelor's,72,2010-2011,6,2
1448,Electrical Engineering,Bachelor's,72,2011-2012,2,8
1449,Electrical Engineering,Bachelor's,72,2012-2013,4,2
4874,Electrical Engineering,Bachelor's,72,2013-2014,2,3
4875,Electrical Engineering,Bachelor's,72,2014-2015,7,3
4057,General Engineering,Bachelor's,75,2010-2011,11,0
4021,General Engineering,Bachelor's,75,2014-2015,29,0
4033,General Engineering,Bachelor's,75,2012-2013,15,0
4855,General Engineering ,Bachelor's,75,2015-2016,24,0
4856,General Engineering ,Bachelor's,75,2016-2017,26,
4857,Computer Science,Bachelor's,75,2016-2017,6,
4027,General Engineering,Bachelor's,75,2013-2014,25,0
4058,General Engineering,Bachelor's,75,2011-2012,19,0
4858,Computer Science,Bachelor's,75,2015-2016,4,0
4026,Computer Science,Bachelor's,75,2013-2014,6,1
4020,Computer Science,Bachelor's,75,2014-2015,2,4
4032,Computer Science,Bachelor's,75,2012-2013,1,1
4039,Computer Science,Bachelor's,75,2011-2012,2,0
4045,Computer Science,Bachelor's,75,2010-2011,1,0
4051,Computer Science,Bachelor's,75,2009-2010,,1
4052,General Engineering,Bachelor's,75,2009-2010,,0
4022,Civil Engineering,Bachelor's,75,2014-2015,,
4028,Civil Engineering,Bachelor's,75,2013-2014,,2
4035,Civil Engineering,Bachelor's,75,2012-2013,,7
4041,Civil Engineering,Bachelor's,75,2011-2012,,6
4047,Civil Engineering,Bachelor's,75,2010-2011,,3
4053,Civil Engineering,Bachelor's,75,2009-2010,,4
4023,Computer Engineering,Bachelor's,75,2014-2015,,0
4029,Computer Engineering,Bachelor's,75,2013-2014,,1
4036,Computer Engineering,Bachelor's,75,2012-2013,,1
4042,Computer Engineering,Bachelor's,75,2011-2012,,0
4048,Computer Engineering,Bachelor's,75,2010-2011,,0
4054,Computer Engineering,Bachelor's,75,2009-2010,,0
4861,Computer Engineering,Bachelor's,75,2015-2016,,2
4862,Computer Engineering,Bachelor's,75,2016-2017,,
4024,Electrical Engineering,Bachelor's,75,2014-2015,,0
4030,Electrical Engineering,Bachelor's,75,2013-2014,,5
4037,Electrical Engineering,Bachelor's,75,2012-2013,,3
4043,Electrical Engineering,Bachelor's,75,2011-2012,,4
4049,Electrical Engineering,Bachelor's,75,2010-2011,,2
4055,Electrical Engineering,Bachelor's,75,2009-2010,,3
4859,Electrical Engineering,Bachelor's,75,2015-2016,,5
4860,Electrical Engineering,Bachelor's,75,2016-2017,,
4025,Mechanical Engineering,Bachelor's,75,2014-2015,,
4031,Mechanical Engineering,Bachelor's,75,2013-2014,,3
4038,Mechanical Engineering,Bachelor's,75,2012-2013,,3
4044,Mechanical Engineering,Bachelor's,75,2011-2012,,3
4050,Mechanical Engineering,Bachelor's,75,2010-2011,,5
4056,Mechanical Engineering,Bachelor's,75,2009-2010,,8
3663,Computer Information Systems,Bachelor's,78,2004-2005,,
3664,Computer Information Systems,Bachelor's,78,2005-2006,,
3665,Computer Information Systems,Bachelor's,78,2006-2007,,
3666,Computer Information Systems,Bachelor's,78,2007-2008,,
3667,Computer Information Systems,Bachelor's,78,2008-2009,,
3668,Computer Information Systems,Bachelor's,78,2009-2010,,
3669,Computer Information Systems,Bachelor's,78,2010-2011,,
3562,Computer Information Systems,Bachelor's,82,2004-2005,,
3563,Computer Information Systems,Bachelor's,82,2005-2006,,
3564,Computer Information Systems,Bachelor's,82,2006-2007,,
3565,Computer Information Systems,Bachelor's,82,2007-2008,,
3566,Computer Information Systems,Bachelor's,82,2008-2009,,
3567,Computer Information Systems,Bachelor's,82,2009-2010,,
3568,Computer Information Systems,Bachelor's,82,2010-2011,,
3569,Computer Information Systems,Bachelor's,82,2011-2012,,
1488,Computer Science,Bachelor's,82,2008-2009,19,
1489,Computer Science,Bachelor's,82,2009-2010,26,4
1490,Computer Science,Bachelor's,82,2010-2011,33,7
1491,Computer Science,Bachelor's,82,2011-2012,25,7
1492,Computer Science,Bachelor's,82,2012-2013,38,20
3554,Computer Science,Bachelor's,82,2004-2005,,
3555,Computer Science,Bachelor's,82,2005-2006,,
3556,Computer Science,Bachelor's,82,2006-2007,,
3557,Computer Science,Bachelor's,82,2007-2008,,
3570,Information Technology Management,Bachelor's,82,2005-2006,,
3571,Information Technology Management,Bachelor's,82,2006-2007,,
3572,Information Technology Management,Bachelor's,82,2007-2008,,
3573,Information Technology Management,Bachelor's,82,2008-2009,,
3574,Information Technology Management,Bachelor's,82,2009-2010,,
3575,Information Technology Management,Bachelor's,82,2010-2011,,
3576,Information Technology Management,Bachelor's,82,2011-2012,,
1483,Computer Engineering,Bachelor's,82,2008-2009,6,
1484,Computer Engineering,Bachelor's,82,2009-2010,8,5
1485,Computer Engineering,Bachelor's,82,2010-2011,16,2
1486,Computer Engineering,Bachelor's,82,2011-2012,6,1
1487,Computer Engineering,Bachelor's,82,2012-2013,19,4
3577,Computer Engineering,Bachelor's,82,2004-2005,,
3578,Computer Engineering,Bachelor's,82,2005-2006,,
3579,Computer Engineering,Bachelor's,82,2006-2007,,
3580,Computer Engineering,Bachelor's,82,2007-2008,,
1493,Mechanical Engineering,Bachelor's,82,2008-2009,10,
1494,Mechanical Engineering,Bachelor's,82,2009-2010,10,5
1495,Mechanical Engineering,Bachelor's,82,2010-2011,10,10
1496,Mechanical Engineering,Bachelor's,82,2011-2012,20,9
1497,Mechanical Engineering,Bachelor's,82,2012-2013,23,13
1906,Computer Science,Bachelor's,83,2013-2014,25,17
4450,Computer Science,Bachelor's,83,2014-2015,,
1903,Computer Engineering,Bachelor's,83,2013-2014,12,5
1905,Electrical Engineering,Bachelor's,83,2013-2014,7,16
1904,Mechanical Engineering,Bachelor's,83,2013-2014,11,16
4766,Computer Science,Bachelor's,84,2015-2016,,7
1255,Applied Information Technology,Bachelor's,85,2009-2010,60,26
1256,Applied Information Technology,Bachelor's,85,2010-2011,63,21
1257,Applied Information Technology,Bachelor's,85,2011-2012,50,33
1258,Applied Information Technology,Bachelor's,85,2012-2013,65,36
2010,Applied Information Technology,Bachelor's,85,2013-2014,49,34
2507,Computer Science,Bachelor's,85,2007-2008,,
2508,Computer Science,Bachelor's,85,2008-2009,,
2509,Computer Science,Bachelor's,85,2004-2005,,
2510,Computer Science,Bachelor's,85,2005-2006,,
2511,Computer Science,Bachelor's,85,2006-2007,,
2512,Computer Science,Bachelor's,85,2007-2008,,
2513,Computer Science,Bachelor's,85,2008-2009,,
1259,Computer Engineering,Bachelor's,85,2009-2010,8,0
1260,Computer Engineering,Bachelor's,85,2010-2011,6,3
1261,Computer Engineering,Bachelor's,85,2011-2012,7,2
1262,Computer Engineering,Bachelor's,85,2012-2013,9,4
2012,Computer Engineering,Bachelor's,85,2013-2014,2,3
2514,Computer Engineering,Bachelor's,85,2004-2005,,
2515,Computer Engineering,Bachelor's,85,2005-2006,,
2516,Computer Engineering,Bachelor's,85,2006-2007,,
2517,Computer Engineering,Bachelor's,85,2007-2008,,
2518,Computer Engineering,Bachelor's,85,2008-2009,,
1263,Electrical Engineering,Bachelor's,85,2009-2010,14,9
1264,Electrical Engineering,Bachelor's,85,2010-2011,7,6
1265,Electrical Engineering,Bachelor's,85,2011-2012,8,5
1266,Electrical Engineering,Bachelor's,85,2012-2013,21,9
2011,Electrical Engineering,Bachelor's,85,2013-2014,8,4
2866,Computer Science,Bachelor's,87,2004-2005,,
2867,Computer Science,Bachelor's,87,2005-2006,,
2868,Computer Science,Bachelor's,87,2006-2007,,
2869,Computer Science,Bachelor's,87,2007-2008,,
2870,Computer Science,Bachelor's,87,2008-2009,,
2871,Computer Science,Bachelor's,87,2009-2010,,
4903,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2016-2017,54,
4902,Computer Science,Bachelor's,88,2016-2017,185,
4395,Computer Science,Bachelor's,88,2015-2016,236,120
2079,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2008-2009,39,
2080,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2009-2010,34,
2081,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2010-2011,28,21
2082,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2011-2012,18,35
2083,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2012-2013,23,40
2084,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2013-2014,30,42
2085,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2014-2015,32,51
4397,CS and/or Eng Multiple Majors (data submitted in aggregation),Bachelor's,88,2015-2016,39,40
3454,Computer Science,Bachelor's,88,2004-2005,,
3455,Computer Science,Bachelor's,88,2005-2006,,
3456,Computer Science,Bachelor's,88,2006-2007,,
3457,Computer Science,Bachelor's,88,2007-2008,,
3458,Computer Science,Bachelor's,88,2008-2009,,
3459,Computer Science,Bachelor's,88,2009-2010,,
4388,Computer Science,Bachelor's,88,2010-2011,10,17
4389,Computer Science,Bachelor's,88,2011-2012,21,24
4391,Computer Science,Bachelor's,88,2012-2013,24,40
4393,Computer Science,Bachelor's,88,2013-2014,47,43
4394,Computer Science,Bachelor's,88,2014-2015,60,76
3670,Computer Science,Bachelor's,9,2004-2005,,
3671,Computer Science,Bachelor's,9,2005-2006,,
3672,Computer Science,Bachelor's,9,2006-2007,,
3673,Computer Science,Bachelor's,9,2007-2008,,
3674,Computer Science,Bachelor's,9,2008-2009,,
3675,Computer Science,Bachelor's,9,2009-2010,,
3676,Computer Science,Bachelor's,9,2010-2011,,
3677,Computer Science,Bachelor's,9,2004-2005,,
3678,Computer Science,Bachelor's,9,2005-2006,,
3679,Computer Science,Bachelor's,9,2006-2007,,
3680,Computer Science,Bachelor's,9,2007-2008,,
3681,Computer Science,Bachelor's,9,2008-2009,,
3682,Computer Science,Bachelor's,9,2009-2010,,
3683,Computer Science,Bachelor's,9,2010-2011,,
3684,Computer Science,Bachelor's,9,2011-2012,,
4720,Computer Science,Bachelor's,90,2015-2016,,
3286,Computer Science,Bachelor's,91,2004-2005,,
3287,Computer Science,Bachelor's,91,2005-2006,,
3288,Computer Science,Bachelor's,91,2006-2007,,
3289,Computer Science,Bachelor's,91,2007-2008,,
3290,Computer Science,Bachelor's,91,2008-2009,,
3291,Computer Science,Bachelor's,91,2009-2010,,
3292,Computer Science,Bachelor's,91,2010-2011,,
3293,Computer Science,Bachelor's,91,2011-2012,,
5049,Computer Science,Bachelor's,91,2015-2016,,4
4548,Web Design ,Bachelor's,97,2015-2016,,
4893,Web Design ,Bachelor's,97,2010-2011,,0
4894,Web Design ,Bachelor's,97,2011-2012,,7
4895,Web Design ,Bachelor's,97,2012-2013,,4
4896,Web Design ,Bachelor's,97,2013-2014,,9
4897,Web Design ,Bachelor's,97,2014-2015,,3
4898,Web Design ,Bachelor's,97,2016-2017,,
1414,Computer Engineering,Bachelor'ss,97,2004-2005,0,7
1415,Computer Engineering,Bachelor'ss,97,2005-2006,3,3
1416,Computer Engineering,Bachelor'ss,97,2006-2007,3,3
1417,Computer Engineering,Bachelor'ss,97,2007-2008,5,1
1418,Computer Engineering,Bachelor'ss,97,2008-2009,2,0
1419,Computer Engineering,Bachelor'ss,97,2009-2010,3,4
4886,Computer Engineering,Bachelor'ss,97,2010-2011,,6
4887,Computer Engineering,Bachelor's,97,2011-2012,,3
4888,Computer Engineering,Bachelor's,97,2012-2013,,6
4889,Computer Engineering,Bachelor's,97,2013-2014,,10
4890,Computer Engineering,Bachelor's,97,2014-2015,,4
4891,Computer Engineering,Bachelor's,97,2015-2016,,
4892,Computer Engineering,Bachelor's,97,2016-2017,20,
